,0,1,2,3,4,5,6,7,8
23,1.0,298.93,298.93,298.93,3.3720268959288124,50.76439300170609,9.935436389790251,14.30100692469809,21.62713678787676
24,2.0,4.949999999999999,19.8,12.375,0.0,80.0,20.0,0.0,0.0
25,1.0,1945.68,1945.68,1945.68,26.530570289050615,18.091361374943464,26.221166892808682,12.967188849142715,16.18971259405452
26,1.0,278.7,278.7,278.7,12.701829924650166,24.65016146393972,22.8740581270183,26.04951560818084,13.724434876210982
27,1.0,193.6,193.6,193.6,9.297520661157026,38.42975206611571,10.227272727272727,10.278925619834709,31.766528925619834
28,1.0,741.01,741.01,741.01,5.959433745833389,45.11410102427767,12.712379050215244,20.100943307107865,16.113142872565824
29,1.0,168.0,168.0,168.0,0.0,46.42857142857143,53.57142857142857,0.0,0.0
30,1.0,620.0,620.0,620.0,0.0,0.0,100.0,0.0,0.0
31,2.0,361.46000000000004,1193.12,777.29,7.68053107591761,21.33373644328372,20.119903768220354,25.032484658235667,25.83334405434265
32,1.0,195.89,195.89,195.89,17.606820154168158,13.349328704885394,47.373525958446066,6.891622849558426,14.77870233294196
33,2.0,676.16,801.86,739.01,13.512672358966727,11.833398736147007,30.243163150701612,4.566920610005278,39.843845144179376
34,1.0,1099.26,1099.26,1099.26,23.351163509997637,19.413059694703712,35.875952913778356,12.976911740625512,8.382912140894785
35,2.0,58.5,180.3,119.4,0.0,24.497487437185928,8.29145728643216,59.798994974874375,7.4120603015075375
36,2.0,417.06,811.04,614.05,6.8251771028417885,24.989821675759302,20.131096816220175,19.241104144613633,28.8128002605651
37,4.0,67.5,455.9,236.175,6.478247062559542,24.817402349952363,16.793691118873713,20.514449031438552,31.396210437175824
38,1.0,114.0,114.0,114.0,42.63157894736842,0.0,13.157894736842104,15.657894736842106,28.552631578947373
39,1.0,243.48,243.48,243.48,8.329226219812716,22.301626416954164,54.46032528339083,0.0,14.90882207984229
40,1.0,397.87,397.87,397.87,8.083042199713475,16.13592379420414,50.86083394073441,20.471510794983285,4.448689270364692
41,1.0,53.28,53.28,53.28,0.0,66.44144144144146,33.55855855855855,0.0,0.0
42,3.0,502.07,994.59,819.3933333333333,17.524347281321955,30.888706278628902,27.679014555484137,8.904962207812286,15.00296967675272
43,3.0,300.24,763.11,570.8000000000001,8.836720392431674,17.563069376313944,35.94253679046951,32.21793973370708,5.439733707077785
44,2.0,195.88,748.25,472.065,18.09072903095972,16.15773251564933,49.14365606431318,8.886488089563937,7.721394299513838
45,1.0,71.14,71.14,71.14,54.45600224908631,0.0,45.54399775091369,0.0,0.0
46,1.0,162.0,162.0,162.0,0.0,43.70370370370371,36.666666666666664,19.62962962962963,0.0
47,1.0,696.0,696.0,696.0,1.4655172413793103,30.3448275862069,41.72413793103448,2.8591954022988504,23.60632183908046
48,1.0,178.44,178.44,178.44,7.621609504595382,28.412911903160726,35.60860793544048,0.0,28.356870656803405
49,2.0,390.40000000000003,743.79,567.095,0.4443699909186291,44.198943739585076,10.27164760754371,38.53851647431206,6.546522187640519
50,2.0,157.53,259.1,208.315,5.784509036795239,17.641552456616182,8.035907159830066,34.971077454816026,33.5669538919425
51,2.0,129.74,401.39,265.565,32.60218778830041,15.363470336829025,17.513603072694067,6.40144597367876,28.119292828497738
52,1.0,268.6,268.6,268.6,3.164556962025316,0.0,63.10498883097543,19.210722263588977,14.519731943410275
53,1.0,371.8,371.8,371.8,14.927380311995698,28.725121032813345,19.298009682625068,3.200645508337816,33.84884346422808
54,1.0,115.8,115.8,115.8,75.64766839378238,0.0,24.352331606217618,0.0,0.0
55,1.0,927.9,927.9,927.9,3.8409311348205626,0.0,44.17070805043647,38.08600064662141,13.902360168121566
56,1.0,110.39999999999999,110.39999999999999,110.39999999999999,7.608695652173914,0.0,7.608695652173914,0.0,84.78260869565217
57,1.0,283.77,283.77,283.77,37.88984036367481,14.483560630087746,38.1647108573845,9.461888148852944,0.0
58,1.0,137.35,137.35,137.35,53.29450309428467,0.0,27.084091736439753,19.621405169275576,0.0
59,2.0,347.71,358.55999999999995,353.135,0.0,19.496793011171366,19.89607373950472,60.60713324932391,0.0
60,37.0,0.95,612.1,117.18054054054055,16.316010406672078,25.584914015794517,29.531930400767585,18.05345412945605,10.513691047309763
61,1.0,3481.36,3481.36,3481.36,28.419927844290736,12.348622377461682,34.097881287772594,11.149378403842178,13.984190086632811
62,1.0,320.08,320.08,320.08,14.2464383904024,0.0,37.64058985253686,0.0,48.112971757060734
63,2.0,602.48,981.29,791.885,8.213313801877797,23.308308655928577,34.30043503791586,14.683318916256779,19.494623588020985
64,1.0,248.16,248.16,248.16,8.220502901353964,32.882011605415855,45.1966473243069,13.700838168923276,0.0
65,1.0,321.9,321.9,321.9,12.115563839701773,34.34296365330849,23.485554520037276,17.24137931034483,12.814538676607642
66,1.0,250.1,250.1,250.1,0.0,59.496201519392244,40.503798480607756,0.0,0.0
67,1.0,177.60000000000002,177.60000000000002,177.60000000000002,0.0,100.0,0.0,0.0,0.0
68,2.0,103.8,357.68,230.74,9.209499869983532,9.70789633353558,81.0826037964809,0.0,0.0
69,1.0,166.18,166.18,166.18,6.065711878685763,11.974966903357803,29.967505114935612,42.96545914069082,9.026356962330004
70,1.0,101.4,101.4,101.4,0.0,55.917159763313606,44.082840236686394,0.0,0.0
71,1.0,155.0,155.0,155.0,5.483870967741936,22.83870967741936,38.58064516129032,0.0,33.09677419354839
72,2.0,55.8,127.35,91.57499999999999,39.31203931203932,27.764127764127768,0.0,24.733824733824736,8.190008190008191
73,1.0,390.79,390.79,390.79,17.0526369661455,34.903656695411854,19.08953657974871,14.57304434606822,14.381125412625707
74,2.0,334.84000000000003,402.61,368.725,13.600922096413315,10.088819580988542,43.9758627703573,1.0780391890975658,31.25635636314327
75,3.0,211.74,294.25,243.36666666666667,26.592247637309956,33.35844404876045,10.361594302150392,22.661279276811396,7.026434734967813
76,1.0,38.1,38.1,38.1,53.54330708661416,46.45669291338584,0.0,0.0,0.0
77,1.0,362.79,362.79,362.79,35.838915074836684,16.62118580997271,33.85429587364591,4.3827007359629535,9.302902505581741
78,1.0,203.3,203.3,203.3,20.068863748155433,14.904082636497787,23.315297589768814,12.493851451057548,29.217904574520414
79,1.0,378.53000000000003,378.53000000000003,378.53000000000003,8.995324016590493,33.630095368927165,39.99154624468338,12.601379018836024,4.781655350962936
80,1.0,150.06,150.06,150.06,54.218312674930026,0.0,16.660002665600427,29.121684659469548,0.0
81,1.0,417.62,417.62,417.62,0.0,73.27235285666394,3.2373928451702505,23.490254298165798,0.0
82,1.0,199.65,199.65,199.65,0.0,39.519158527422995,11.720510894064612,29.97746055597295,18.782870022539445
83,3.0,322.40000000000003,481.7,389.8333333333333,14.057289439931594,31.39803334758444,24.540401881145787,4.078666096622489,25.92560923471569
84,1.0,392.34000000000003,392.34000000000003,392.34000000000003,7.707600550542897,4.5113931793852275,65.30050466432175,0.0,22.480501605750113
85,1.0,33.0,33.0,33.0,0.0,0.0,100.0,0.0,0.0
86,1.0,1282.3200000000002,1282.3200000000002,1282.3200000000002,0.0,0.0,0.0,0.0,100.0
87,1.0,258.75,258.75,258.75,6.570048309178745,26.55072463768116,3.864734299516908,24.830917874396135,38.18357487922705
88,1.0,286.95,286.95,286.95,17.773131207527445,32.6886217110995,17.354939884997385,6.935006098623453,25.248301097752226
89,2.0,171.66,274.19,222.925,23.079511046316025,10.833239878883031,46.899181339015364,2.2316922731860487,16.956375462599528
90,1.0,407.03000000000003,407.03000000000003,407.03000000000003,29.010146672235464,11.866447190624768,20.993538559811313,17.087192590226763,21.042674987101687
91,1.0,365.8,365.8,365.8,0.0,30.508474576271183,35.75724439584473,8.693275013668671,25.041006014215416
92,2.0,202.5,672.35,437.425,2.0574955706692575,8.744356175344345,8.418586043321714,17.728753500600103,71.30936732011202
93,7.0,25.2,114.60000000000001,70.92714285714285,27.480916030534353,25.660134141674558,15.045620254184373,19.547221494894156,12.266108078712563
94,1.0,260.37,260.37,260.37,0.0,0.0,0.0,37.50432077428275,62.49567922571725
95,1.0,202.5,202.5,202.5,0.0,0.0,0.0,100.0,0.0
96,1.0,201.75,201.75,201.75,3.866171003717472,41.63568773234201,7.434944237918216,23.643122676579928,23.42007434944238
97,1.0,357.01,357.01,357.01,11.361026301784264,4.9578443180863285,39.21458782667152,26.721940561889024,17.744600991568866
98,1.0,50.550000000000004,50.550000000000004,50.550000000000004,0.0,35.01483679525223,0.0,35.311572700296736,29.673590504451035
99,2.0,686.4,841.94,764.1700000000001,14.376382218616273,31.06311422850936,20.657707054712958,17.921404922988337,15.981391575173062
100,1.0,157.35000000000002,157.35000000000002,157.35000000000002,0.0,12.392755004766443,19.06577693040991,10.104861773117253,58.43660629170638
101,1.0,382.5,382.5,382.5,0.0,100.0,0.0,0.0,0.0
102,1.0,402.36,402.36,402.36,6.315240083507306,29.277264141564768,27.226861517049407,13.706630877820855,23.47400338005766
103,1.0,190.55,190.55,190.55,0.0,81.71083705064287,0.0,9.367620047231698,8.921542902125426
104,1.0,165.86,165.86,165.86,25.829012420113344,25.322561196189557,38.176775593874346,0.0,10.671650789822742
105,3.0,17.85,278.73,122.21000000000002,0.0,12.3012301230123,17.450835992690177,36.003600360035996,34.24433352426151
106,4.0,224.55,318.06,284.6675,11.608279835246384,31.413842465332365,36.67787857763882,10.740600876461134,9.559398245321296
107,1.0,205.86,205.86,205.86,2.4482658117167007,44.423394539978624,15.019916448071502,16.904692509472454,21.203730690760715
108,5.0,1.9,338.91,194.186,20.22184915493393,15.912578661695488,39.52808132409133,19.61521427909324,4.892216740650715
109,1.0,302.2,302.2,302.2,10.225016545334215,17.339510258107214,10.999338186631372,7.213765718067505,54.22236929185971
110,2.0,366.77,508.44,437.605,1.1517235863392785,5.758617931696394,9.117811725185955,24.53696827047223,59.434878486306154
111,3.0,11.6,3490.92,1951.3166666666668,14.594077503224314,36.94599373072882,24.44537449072848,6.259021686211873,17.7555325891065
112,1.0,264.24,264.24,264.24,53.67847411444142,46.32152588555858,0.0,0.0,0.0
113,10.0,81.17999999999999,2415.04,739.247,7.0642153434508375,27.992673626000514,33.258978392878156,7.799828744655035,23.884303893015463
114,2.0,160.6,832.8,496.7,1.369035635192269,61.60660358365211,4.52989732232736,32.49446345882827,0.0
115,1.0,185.45,185.45,185.45,0.0,31.00566190347803,0.0,59.449986519277445,9.544351577244543
116,4.0,799.4,1824.96,1291.0700000000002,8.89184939623723,28.40182949026776,22.843068152772506,28.11718187240041,11.746071088322088
117,3.0,76.32000000000001,223.68,125.44000000000001,0.0,0.0,100.0,0.0,0.0
118,2.0,304.90000000000003,756.49,530.695,6.39350285945788,32.00991153110543,9.937911606478297,25.169824475452003,26.48884952750638
119,3.0,301.28,357.1,325.06666666666666,9.844134536505331,3.8761279737489747,57.10623461853979,5.055373256767842,24.118129614438065
120,1.0,101.76,101.76,101.76,0.0,0.0,100.0,0.0,0.0
121,1.0,350.06,350.06,350.06,42.409872593269725,0.0,28.452265325944122,29.137862080786153,0.0
122,1.0,338.63,338.63,338.63,2.510114284026814,59.401116262587486,18.155508962584534,19.933260490801167,0.0
123,2.0,150.07999999999998,202.12,176.1,5.877342419080068,13.628620102214652,46.81998864281658,19.761499148211243,13.912549687677455
124,1.0,1256.32,1256.32,1256.32,34.77776362710137,11.856055781966381,35.59204661232807,6.328005603667855,11.446128374936324
125,3.0,19.799999999999997,300.47,174.63666666666668,9.413830619762937,27.58107308507186,25.58454696417323,13.408791586341163,24.011757744650794
126,1.0,193.23,193.23,193.23,16.912487708947886,6.520726595249187,32.29312218599596,14.386999948248203,29.88666356155877
127,1.0,158.26,158.26,158.26,4.8654113484140025,31.972703146720587,43.068368507519274,20.093516997346143,0.0
128,1.0,279.29,279.29,279.29,8.521608364066022,17.186437036771814,33.42045902108919,13.516416627877831,27.35507895019514
129,1.0,379.7,379.7,379.7,2.754806426125889,30.181722412430865,31.048195944166444,19.225704503555438,16.78957071372136
130,1.0,709.96,709.96,709.96,16.620654684770972,15.169868724998592,58.208913178207226,10.000563412023213,0.0
131,1.0,354.64,354.64,354.64,12.655086848635236,2.8761561019625534,77.87051658019399,0.0,6.598240469208211
132,1.0,165.94,165.94,165.94,18.313848378932143,3.796552970953357,22.869711944076172,31.065445341689767,23.95444136434856
133,1.0,1292.16,1292.16,1292.16,13.350513868251609,25.72823798910352,19.126888311045068,18.395554730064386,23.398805101535412
134,1.0,710.0,710.0,710.0,7.183098591549296,40.098591549295776,40.521126760563384,6.704225352112676,5.492957746478874
135,1.0,625.04,625.04,625.04,0.0,59.26660693715603,40.73339306284398,0.0,0.0
136,1.0,236.02,236.02,236.02,4.681806626557071,22.66757054486908,23.8411998983137,42.284552156596895,6.524870773663249
137,1.0,373.6,373.6,373.6,14.518201284796572,22.48394004282655,38.859743040685224,11.450749464668093,12.687366167023557
138,3.0,61.199999999999996,243.11999999999998,165.50666666666666,8.845565133327964,12.325787480866833,49.18230886973334,15.95101909288649,13.69531942318537
139,1.0,304.85,304.85,304.85,3.7395440380514997,41.88945382975234,19.271773003116284,5.576513039199606,29.52271608988027
140,1.0,110.7,110.7,110.7,0.0,92.14092140921409,7.8590785907859075,0.0,0.0
141,1.0,498.16,498.16,498.16,4.010759595310743,27.00939457202505,7.563834912477918,21.29837803115465,40.11763288903163
142,2.0,486.71999999999997,1263.72,875.22,0.0,61.43826695002399,0.0,38.561733049976006,0.0
143,1.0,93.45,93.45,93.45,3.8523274478330656,26.591760299625467,20.117710005350457,30.818619582664525,18.619582664526483
144,1.0,304.24,304.24,304.24,19.011306863002893,29.121745990007884,31.356823560347095,15.382592689981593,5.127530896660531
145,1.0,91.15,91.15,91.15,0.0,78.16785518376302,0.0,21.83214481623697,0.0
146,1.0,224.07,224.07,224.07,8.488418797697147,31.12866514928371,22.158254117017005,3.793457401704824,34.43120453429732
147,1.0,476.48,476.48,476.48,18.435191403626593,14.858965748824712,18.938885157824043,13.263935527199461,34.503022162525184
148,1.0,225.7,225.7,225.7,0.0,7.842268498006205,56.88967656180771,35.26805494018609,0.0
149,2.0,229.15,328.45,278.8,7.4605451936872305,30.586441893830703,29.053084648493545,6.321736011477761,26.578192252510764
150,2.0,310.74,351.43,331.08500000000004,11.616352296238125,34.74938459912107,17.759789782080126,5.1346331002612615,30.739840222299406
151,1.0,290.95,290.95,290.95,8.59254167382712,28.14916652345764,7.630177006358481,9.262759924385634,46.365354871971135
152,1.0,201.20000000000002,201.20000000000002,201.20000000000002,0.0,51.441351888667995,32.206759443339955,16.351888667992046,0.0
153,1.0,300.42,300.42,300.42,20.611144397843017,34.534984355236006,14.146861061181012,11.234272019173156,19.47273816656681
154,1.0,136.2,136.2,136.2,59.91189427312775,0.0,40.08810572687225,0.0,0.0
155,1.0,307.3,307.3,307.3,6.83371298405467,66.48226488773186,14.80637813211845,0.0,11.87764399609502
156,2.0,32.25,205.8,119.025,5.5450535601764335,49.96849401386264,7.3093887838689335,6.679269061121613,30.497794580970382
157,5.0,9.9,755.0,407.014,3.9949485767074355,25.438928390669606,26.658542457998983,9.42228031468205,34.48530025994192
158,1.0,650.1,650.1,650.1,0.0,45.777572681125974,18.458698661744346,35.763728657129676,0.0
159,2.0,60.0,685.0,372.5,1.3691275167785235,40.22818791946309,14.093959731543624,10.107382550335572,34.20134228187919
160,1.0,255.59999999999997,255.59999999999997,255.59999999999997,14.436619718309862,58.33333333333333,27.230046948356808,0.0,0.0
161,1.0,35.400000000000006,35.400000000000006,35.400000000000006,0.0,100.0,0.0,0.0,0.0
162,1.0,213.75,213.75,213.75,10.245614035087721,36.0,44.44444444444444,9.309941520467836,0.0
163,1.0,721.32,721.32,721.32,6.05417845061831,27.3041091332557,31.94144069206455,19.568291465646315,15.131980258415128
164,1.0,299.92,299.92,299.92,0.0,15.304081088290209,0.0,0.0,84.69591891170978
165,1.0,308.28000000000003,308.28000000000003,308.28000000000003,18.450759050214092,45.05644219540678,14.159205916699102,16.81912547035163,5.514467367328402
166,6.0,263.4,1024.68,547.4499999999999,9.611836697415288,52.607544067951416,25.478125856242578,0.9681249429171614,11.33436843547356
167,5.0,12.600000000000001,610.64,265.924,4.079361020441931,14.169461951535025,27.519140807147906,8.694213384275209,45.537822836599936
168,2.0,302.45,336.98,319.71500000000003,15.013371283799632,25.100480115102506,28.6630280093208,0.0,31.223120591777047
169,3.0,17.4,426.56,262.84666666666664,0.8826438734877115,28.91419585563193,21.8986988611865,11.908083293174728,36.39637811651914
170,1.0,299.49,299.49,299.49,28.688770910547934,29.34989482119603,28.738856055293997,7.345821229423352,12.521286186517077
171,1.0,642.95,642.95,642.95,0.0,55.92192238898826,14.270160976747803,17.248619643829223,12.559296990434715
172,2.0,1169.3600000000001,1468.83,1319.095,8.682467904131242,38.64202350854184,31.738805772139226,14.345062334403513,6.591640480784173
173,4.0,51.4,328.77,227.75,3.3589462129527985,23.880351262349066,18.08452250274424,42.096597145993414,12.579582875960483
174,1.0,193.15,193.15,193.15,0.0,28.42350504789024,45.35335231685219,18.534817499352833,7.688325135904737
175,1.0,1381.92,1381.92,1381.92,1.9103855505383813,32.172629385203194,25.958087298830606,25.743168924395043,14.215728841032766
176,2.0,97.5,98.9,98.2,0.0,6.415478615071284,15.580448065173117,37.44908350305499,40.55498981670061
177,2.0,354.48,456.2,405.34000000000003,6.276212562293382,28.98801006562392,19.428134405684116,0.0,45.307642966398575
178,1.0,465.61,465.61,465.61,5.463800176113056,30.164730138957502,36.343721140009876,11.372178432593802,16.65557011232577
179,1.0,126.5,126.5,126.5,16.126482213438734,41.42292490118577,0.0,30.59288537549407,11.857707509881422
180,1.0,301.12,301.12,301.12,16.54489904357067,0.0,53.799149840595106,8.5846174282678,21.07133368756642
181,1.0,223.4,223.4,223.4,0.0,39.615040286481644,53.26768128916741,7.11727842435094,0.0
182,1.0,566.95,566.95,566.95,23.811623599964722,12.805362024869915,19.446159273304524,12.549607549166595,31.387247552694237
183,1.0,305.45,305.45,305.45,0.0,60.697331805532826,4.910787362907186,28.597151743329512,5.794729088230481
184,3.0,19.8,232.05,145.20000000000002,0.0,65.73691460055096,8.953168044077135,10.950413223140496,14.359504132231404
185,2.0,536.0500000000001,637.98,587.0150000000001,7.403558682486816,36.557839237498186,20.44751837687282,21.46878699862865,14.122296704513513
186,1.0,110.17999999999999,110.17999999999999,110.17999999999999,8.713015066255219,2.3143946269740425,81.25794155019061,0.0,7.714648756580142
187,1.0,109.82000000000001,109.82000000000001,109.82000000000001,21.098160626479693,19.304316153706065,3.8699690402476774,18.575851393188852,37.151702786377705
188,2.0,349.15,613.03,481.09,0.6859423392712384,24.927768193061592,7.093267372009396,12.149493857698145,55.143528237959636
189,1.0,164.70000000000002,164.70000000000002,164.70000000000002,0.0,15.300546448087433,12.021857923497265,24.74195506982392,47.93564055859137
190,1.0,559.85,559.85,559.85,4.804858444226132,28.48977404661963,12.48548718406716,31.73171385192462,22.488166473162455
191,3.0,99.6,343.70000000000005,229.0666666666667,3.911525029103608,11.90337601862631,50.745052386495914,14.275320139697323,19.164726426076832
192,1.0,303.15000000000003,303.15000000000003,303.15000000000003,13.45868381989114,55.121227115289464,26.52152399802078,0.0,4.898565066798614
193,1.0,311.19,311.19,311.19,16.504386387737398,5.68784343969922,24.062469873710594,5.109418683119637,48.63588161573315
194,1.0,330.0,330.0,330.0,0.0,100.0,0.0,0.0,0.0
195,1.0,197.8,197.8,197.8,12.133468149646106,24.54499494438827,4.170879676440849,42.163801820020225,16.98685540950455
196,1.0,308.8,308.8,308.8,0.0,29.436528497409327,20.352979274611396,19.04145077720207,31.1690414507772
197,1.0,162.70000000000002,162.70000000000002,162.70000000000002,22.372464658881373,53.1038721573448,19.606637984019663,0.0,4.917025199754148
198,2.0,174.71,208.56,191.635,1.3045633626425235,51.80421113053462,7.010723510840922,33.383776450022175,6.496725545959767
199,1.0,871.48,871.48,871.48,11.855693762335337,40.86152292651582,13.233809152246753,5.47344746867398,28.575526690228116
200,3.0,486.12,1630.84,1040.9199999999998,13.457326211428352,18.265892992096735,36.980107340941984,3.554547899934674,27.74212555559825
201,1.0,153.14,153.14,153.14,10.186757215619696,0.0,64.47694919681337,15.541334726394151,9.794958861172784
202,4.0,11.9,440.22,228.625,5.34609075997813,25.47840349917988,33.95954073264079,14.499726626571896,20.716238381629303
203,1.0,79.6,79.6,79.6,0.0,0.0,0.0,100.0,0.0
204,1.0,204.0,204.0,204.0,0.0,100.0,0.0,0.0,0.0
205,1.0,325.44,325.44,325.44,0.0,0.0,0.0,0.0,100.0
206,3.0,163.8,307.8,216.4,4.621072088724584,19.824399260628468,27.35674676524954,0.0,48.19778188539741
207,3.0,356.4,422.4,380.4166666666667,1.1566265060240963,22.317634173055858,38.79956188389924,10.427163198247536,27.299014238773278
208,1.0,499.89,499.89,499.89,15.643441557142573,21.854808057772708,17.68189001580348,26.26577847126368,18.554081898017564
209,7.0,166.65,806.28,370.2871428571429,3.8425777678326853,31.925031153429195,8.895027411159678,8.576355801096446,46.76100786648199
210,1.0,320.6,320.6,320.6,2.6512788521522146,36.05739238927012,6.175920149719275,0.0,55.11540860885839
211,8.0,75.0,2497.67,606.5075,1.6487842277300775,41.13840307003623,31.047431400271225,19.464928298495895,6.70045300346657
212,1.0,230.39999999999998,230.39999999999998,230.39999999999998,8.854166666666668,35.41666666666667,38.54166666666667,0.0,17.187500000000004
213,1.0,106.4,106.4,106.4,7.330827067669173,22.18045112781955,28.195488721804512,0.0,42.29323308270676
214,4.0,393.9,3710.1,1416.0249999999999,7.324729436274079,52.56068925336771,21.23956144842076,13.01707243869282,5.857947423244646
215,1.0,112.6,112.6,112.6,0.0,0.0,35.16873889875666,39.52042628774423,25.31083481349911
216,1.0,110.7,110.7,110.7,31.16531165311653,33.60433604336043,35.230352303523034,0.0,0.0
217,1.0,408.0,408.0,408.0,0.0,100.0,0.0,0.0,0.0
218,1.0,230.66,230.66,230.66,2.9740743952137345,19.032341975201593,19.07569582935923,39.82051504378739,19.097372756438048
219,2.0,281.05,310.57,295.81,10.885365606301344,26.326020080457052,21.47831378249552,17.58730266049153,23.72299787025456
220,1.0,399.8,399.8,399.8,14.25712856428214,30.990495247623816,38.08154077038519,12.418709354677338,4.252126063031516
221,2.0,270.34,309.4,289.87,3.47742091282299,46.17587194259495,15.262014006278674,35.08469313830337,0.0
222,1.0,323.62,323.62,323.62,9.640936901303998,20.394289598912305,19.566157839441317,31.951053704962607,18.44756195537977
223,1.0,361.7,361.7,361.7,9.952999723527785,42.25877799281173,15.205971799834117,13.726845452032071,18.855405031794305
224,1.0,97.8,97.8,97.8,10.429447852760736,12.883435582822086,30.67484662576687,0.0,46.012269938650306
225,1.0,185.25,185.25,185.25,0.0,32.712550607287454,34.97975708502024,0.0,32.30769230769231
226,1.0,172.25,172.25,172.25,0.0,49.898403483309146,19.15820029027576,30.943396226415093,0.0
227,1.0,894.57,894.57,894.57,4.507193400181092,49.968141118079075,32.12716724236225,13.397498239377576,0.0
228,1.0,102.0,102.0,102.0,0.0,0.0,0.0,31.176470588235293,68.8235294117647
229,1.0,214.74,214.74,214.74,16.689950637980814,17.62596628480954,17.462978485610506,30.87454596255937,17.34655862903977
230,2.0,151.3,215.41,183.35500000000002,13.351149409615227,15.734504104060429,25.524256224264402,10.82599329170189,34.564096970358044
231,1.0,317.59000000000003,317.59000000000003,317.59000000000003,2.6764066878680057,38.650461286564436,28.76035139645455,1.873484681507604,28.039295947605396
232,1.0,424.85,424.85,424.85,9.20324820524891,47.42850417794515,23.20819112627986,7.4849947040131815,12.675061786512886
233,1.0,329.36,329.36,329.36,14.774107359727957,18.490405635171243,20.40320621811999,10.323050765120232,36.009230021860574
234,1.0,154.8,154.8,154.8,21.705426356589147,39.534883720930225,38.75968992248062,0.0,0.0
235,1.0,302.1,302.1,302.1,33.86295928500496,36.34558093346574,29.791459781529294,0.0,0.0
236,1.0,301.24,301.24,301.24,0.0,25.892975700438186,8.976231576151905,39.503386004514674,25.627406718895234
237,1.0,638.74,638.74,638.74,20.947490371669225,13.15089081629458,25.979271691141935,10.004070513824091,29.918276607070172
238,2.0,5.95,215.55,110.75,6.772009029345373,35.57562076749436,33.29571106094808,11.015801354401805,13.340857787810384
239,4.0,185.82,1714.25,884.5475,0.4098140574700624,16.522572275655065,28.09063391168931,23.79465206786521,31.18232768732035
240,2.0,300.90999999999997,309.36,305.135,6.282465138381371,20.449964769692105,36.639520212365014,5.571304504563554,31.056745374997952
241,1.0,111.8,111.8,111.8,0.0,7.55813953488372,10.778175313059036,20.39355992844365,61.27012522361359
242,3.0,242.54999999999998,682.8,417.25,0.0,56.17735170760935,19.37687237866986,24.44577591372079,0.0
243,2.0,9.3,277.62,143.46,4.8515265579255535,10.664993726474277,10.874111250522793,47.67879548306148,25.930572982015892
244,3.0,476.70000000000005,728.0400000000001,609.3866666666668,1.3324873096446697,13.210003500787677,7.59780325573254,32.98945387712235,44.87025205671276
245,2.0,293.4,632.52,462.96,28.28214100570244,0.6318040435458787,61.13919129082426,7.516848107827889,2.4300155520995332
246,3.0,253.2,339.84,291.34666666666664,44.59292480893323,36.474303235549854,18.93277195551691,0.0,0.0
