CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5
12379.0,2,362.40000000000003,412.88999999999993,387.645,775.29,29.17617923615679,0.0,7.674547588644249,23.88009648002683,7.081221220446543,32.18795547472559
12380.0,2,562.5500000000001,572.0100000000001,567.2800000000001,1134.5600000000002,20.64677055422366,2.8821745875052884,6.918981807925538,40.7743971231138,7.412565223522775,21.365110703708922
12381.0,1,987.39,987.39,987.39,987.39,1.5039649986327592,15.454886113896233,10.51053788270086,28.804221229706606,13.079938018412179,30.646451756651373
12383.0,5,69.45,579.9099999999999,321.062,1605.31,9.153372245859055,9.633653313067256,25.937669359812126,8.18533491973513,11.097545022456725,35.99242513906972
12384.0,1,193.57999999999998,193.57999999999998,193.57999999999998,193.57999999999998,23.866101870027897,26.83645004649241,2.572579811964046,18.28701312119021,14.10269655956194,14.33515859076351
12386.0,2,143.0,258.90000000000003,200.95000000000002,401.90000000000003,7.4645434187608855,24.483702413535706,27.668574272207014,4.404080617068923,0.0,35.97909927842747
12388.0,5,124.05000000000001,902.0900000000001,498.85200000000003,2494.26,1.1185682326621924,9.1229462846696,13.182266483846911,21.627657100703214,31.506739473831917,23.44182242428616
12390.0,1,504.84,504.84,504.84,504.84,7.249821725695268,11.805720624356232,18.350368433563112,12.00380318516758,25.453609064257986,25.136676966959833
12393.0,4,177.00000000000003,521.5,395.65000000000003,1582.6000000000001,12.141412864905849,0.9383293314798433,2.9571591052698087,15.60090989510931,25.00947807405535,43.352710729179826
12394.0,1,351.08,351.08,351.08,351.08,12.487182408567847,5.6682237666628685,1.9368804830807793,5.0415859633132065,18.913068246553493,55.95305913182182
12395.0,8,96.0,310.1,202.10250000000002,1616.8200000000002,20.936777130416495,1.966823765168664,37.243477938174934,14.06773790527084,12.456550512734873,13.328632748234185
12397.0,1,1109.81,1109.81,1109.81,1109.81,5.955974446076355,6.091132716410917,14.600697416674931,12.634595110874839,14.340292482497006,46.377307827465955
12399.0,4,115.07999999999998,450.9,258.4125,1033.65,18.323417017365646,0.0,43.48086876602331,4.4270304261597255,4.309969525468002,29.45871426498331
12401.0,1,69.3,69.3,69.3,69.3,15.800865800865802,25.75757575757576,0.0,0.0,21.645021645021643,36.7965367965368
12402.0,1,195.6,195.6,195.6,195.6,0.0,0.0,0.0,67.02453987730063,0.0,32.97546012269939
12405.0,1,1390.3900000000006,1390.3900000000006,1390.3900000000006,1390.3900000000006,10.043944504779232,20.202964635821598,15.37122677809822,24.382367537165823,18.782499874136025,11.216996669999059
12406.0,1,1486.7,1486.7,1486.7,1486.7,0.0,4.540256944911549,5.440236765991793,26.309275576780795,29.00383399475348,34.706396717562384
12407.0,4,75.3,626.1800000000001,288.10999999999996,1152.4399999999998,5.479677900801779,14.135226128909101,20.009718510291215,9.82437263545174,7.6272951303321666,42.923709694214025
12408.0,4,56.900000000000006,676.4900000000001,476.33000000000004,1905.3200000000002,3.156950013646002,4.552516112778956,10.493775323830116,38.250267671572225,13.850691747318034,29.695799130854656
12409.0,2,4857.760000000001,6196.289999999999,5527.025,11054.05,13.252337378607843,12.93281647902805,7.47327902442996,13.349134480122672,23.359673603792277,29.63275903401921
12410.0,2,68.0,453.08,260.53999999999996,521.0799999999999,6.102709756659247,37.09603131956706,1.9344438473938745,6.793582559299918,6.448146157979583,41.62508635910034
12412.0,3,306.14,478.5,380.96000000000004,1142.88,2.8874422511549764,1.5618437631247375,15.697186056278872,23.692776144477108,25.90385692286154,30.25689486210276
12413.0,2,84.65,385.35,235.0,470.0,41.691489361702125,29.053191489361694,11.638297872340427,10.212765957446809,3.1914893617021276,4.212765957446808
12414.0,3,113.76,202.8,147.47,442.41,7.052281820031194,11.087000745914423,8.218620736420966,11.392147555435004,26.85291923781108,35.39702990438733
12415.0,12,61.199999999999996,17308.090000000007,5531.085833333334,66373.03000000001,14.37853598065358,10.646673807117136,5.792533503442587,17.213377180460192,21.21217006365386,30.75670946467261
12417.0,7,229.39000000000001,517.69,343.3171428571428,2403.22,5.8109536372034185,21.33387704829354,11.91484757949751,8.633832940804421,23.412338445918394,28.894150348282725
12418.0,1,668.5799999999997,668.5799999999997,668.5799999999997,668.5799999999997,2.221125370187563,45.44706691794552,16.988243740464874,4.494600496574832,21.156780041281532,9.692183433545727
12421.0,3,129.45000000000002,183.35000000000005,162.85333333333335,488.56000000000006,0.0,10.960782708367447,23.571311609628292,17.930243982315375,11.206402488947107,36.33125921074177
12422.0,3,147.7,297.36,227.85333333333332,683.56,3.6938966586693196,0.0,8.353326701386857,38.423839897009785,8.51424893206156,41.014687810872495
12423.0,7,69.92,317.35,204.35285714285715,1430.47,18.517689990003284,2.5446182024089983,19.20487671884066,29.309248009395517,4.397156179437528,26.02641089991402
12424.0,2,294.64000000000004,1466.3200000000002,880.4800000000001,1760.9600000000003,7.955887697619481,2.027303289115028,1.1312011630019987,36.0371615482464,34.70834090496093,18.140105397056153
12425.0,1,777.1999999999999,777.1999999999999,777.1999999999999,777.1999999999999,33.27328872876995,2.187339166237777,6.901698404529079,5.918682449819867,6.369016984045292,45.34997426659805
12426.0,1,508.2299999999999,508.2299999999999,508.2299999999999,508.2299999999999,10.329968714951894,15.780256970269368,2.0069653503335108,21.899533675698017,10.44802550026563,39.53524978848159
12427.0,1,192.55,192.55,192.55,192.55,0.0,41.49571539859777,0.0,27.655154505323292,0.0,30.849130096078937
12428.0,7,130.53,2462.4199999999996,861.6999999999999,6031.9,16.613007510071455,17.97194913708782,13.385997778477762,14.81224821366402,17.091629503141633,20.125167857557322
12429.0,3,381.97999999999996,1137.5000000000002,827.6266666666667,2482.88,1.1357778064183528,16.561412553164068,5.843214331743781,19.267141384198997,42.90179146797268,14.290662456502126
12431.0,11,118.8,565.1,385.76454545454544,4243.41,10.699413914752522,27.882057119156528,4.498269080762877,12.341489509616089,15.786831816864266,28.79193855884772
12432.0,2,454.6,2592.26,1523.43,3046.86,9.516354542053131,37.63382629986281,11.46097950020677,11.814129956742352,10.496051672869774,19.078658028265163
12433.0,3,1867.9800000000002,2595.2300000000005,2127.4500000000003,6382.350000000001,15.599896589814094,8.077745657947306,19.636340846240014,14.688006768666709,12.60194129121718,29.396068846114677
12434.0,2,273.05,519.8899999999999,396.4699999999999,792.9399999999998,8.853128862208996,35.387292859484965,16.369460488813782,3.5109844376623713,19.82495522990391,16.054178121926
12435.0,2,3596.5,3978.9899999999993,3787.745,7575.49,0.0,52.3708697391192,0.0,15.845839675057324,8.49450002574091,23.288790560082585
12436.0,1,429.01000000000005,429.01000000000005,429.01000000000005,429.01000000000005,0.0,22.86659984615743,15.384256777231297,25.980746369548495,35.76839700706277,0.0
12437.0,12,65.1,447.64000000000004,221.27166666666665,2655.2599999999998,15.768700616888745,5.020224008195055,28.87852790310554,7.671565119799944,2.9827587505555013,39.67822360145522
12438.0,1,767.1899999999998,767.1899999999998,767.1899999999998,767.1899999999998,6.615049726925534,9.339277102152012,17.604504751104685,17.932976185820984,12.043952606264423,36.46423962773238
12441.0,1,155.55,155.55,155.55,155.55,0.0,0.0,20.25072324011572,45.51591128254581,24.59016393442623,9.643201542912246
12444.0,3,477.07,1770.3999999999999,910.0033333333332,2730.0099999999998,0.7252720686004814,27.932132116732173,1.4945000201464462,12.93365225768404,20.61164611118641,36.30279742565045
12447.0,1,431.49,431.49,431.49,431.49,41.84801501772926,3.68490579155948,0.0,19.815059445178335,0.0,34.65201974553291
12449.0,3,687.95,922.6999999999999,793.1933333333333,2379.58,9.528992511283505,23.550374435824807,4.996680086401801,19.88586221097841,23.115423730238106,18.92266702527337
12450.0,2,96.0,101.88,98.94,197.88,0.0,0.0,10.18799272286234,32.9593693147362,0.0,56.85263796240145
12451.0,2,2388.31,2817.5099999999998,2602.91,5205.82,17.953367577057985,4.417171550303315,19.534290467207853,15.935049617543445,5.549557994705926,36.61056279318149
12453.0,1,707.0899999999999,707.0899999999999,707.0899999999999,707.0899999999999,15.3021538983722,8.86732947715284,8.86732947715284,13.44100468115799,12.325163699104785,41.197018767059355
12455.0,5,50.56,1525.4999999999998,436.2919999999999,2181.4599999999996,8.082660236722198,4.9370605007655435,33.764543012477894,12.807935969488327,11.272267197198211,29.135533083347852
12456.0,2,780.1700000000001,1018.0799999999998,899.125,1798.25,3.2364799110246074,16.78576393716113,14.806617544835257,10.96065619352148,10.318365077158349,43.89211733629918
12457.0,4,179.0,728.8299999999999,399.44499999999994,1597.7799999999997,4.384208088723104,17.596289852169885,3.995543817046152,14.557072938702454,16.873411858954306,42.59347344440411
12458.0,2,361.91999999999996,425.4800000000001,393.70000000000005,787.4000000000001,7.5819151638303275,6.477012954025907,9.601219202438402,14.43992887985776,8.636017272034543,53.26390652781306
12461.0,1,626.8800000000001,626.8800000000001,626.8800000000001,626.8800000000001,7.609111791730474,32.909009698825926,5.398162327718223,5.647013782542113,23.210183767228173,25.226518631955074
12462.0,1,573.31,573.31,573.31,573.31,7.8229927962184505,15.427953463222345,8.058467495770177,11.320228148820012,16.413458687272158,40.95689940869687
12463.0,3,255.98,314.57,290.7966666666667,872.3900000000001,2.9230046194935753,3.828562913375898,12.308715138871374,22.831531769048244,8.774745240087576,49.333440319123326
12464.0,6,30.599999999999998,168.9,102.59166666666668,615.5500000000001,0.0,15.189667776784987,0.0,12.427909999187717,0.0,72.38242222402728
12465.0,1,410.94,410.94,410.94,410.94,31.52285005110236,3.0418065897697963,18.834866403854576,12.921594393342096,8.273713924173846,25.405168637757335
12468.0,2,184.58999999999995,467.45,326.02,652.04,12.008465738298264,5.122385129746641,12.444021839150974,29.407705048770023,9.915035887368875,31.10238635666524
12471.0,19,29.700000000000003,1919.44,514.4742105263158,9775.01,1.1907916206735338,6.042960569861309,12.739117402437438,14.120803968486989,16.615839779192044,49.29048665934868
12472.0,5,509.3299999999999,1520.4200000000008,875.57,4377.85,6.454538186552759,3.2207590483913333,15.716162043011977,18.561394291718535,10.480030151786837,45.56711627853854
12473.0,2,424.06,549.23,486.645,973.29,4.541298071489484,5.301605893413063,25.29564672399799,16.793555877487695,7.500333918975845,40.56755951463593
12474.0,13,7.800000000000001,704.3200000000002,295.1,3836.3,12.747960274222558,2.6783619633501026,18.547558845762843,24.111253030263534,3.9647577092511015,37.95010817714986
12476.0,7,12.45,1208.5699999999997,435.2928571428571,3047.0499999999997,0.6695000082046569,12.838647216159893,5.907353013570504,16.883871285341563,14.730641111895112,48.969987364828285
12477.0,3,2216.5199999999995,4169.58,2914.0166666666664,8742.05,21.28562522520462,17.54393992255821,1.8300055478978043,13.608707339811598,21.70452010683993,24.027201857687842
12480.0,3,503.68,744.2500000000002,630.9833333333335,1892.9500000000005,6.352518555693493,5.515201141076097,12.195779074988772,21.09405953670197,17.54140362925592,37.30103806228373
12481.0,8,134.82,911.21,458.225,3665.8,4.7613072180697245,6.03278956844345,13.121828795897212,14.83577936603197,16.776692672813574,44.471602378744066
12483.0,6,8.5,347.56,213.59333333333333,1281.56,13.897125378445022,0.0,10.171977901932022,31.5131558413184,24.758887605730518,19.65885327257405
12484.0,3,932.04,1241.9899999999998,1054.7333333333331,3164.1999999999994,4.432399974717149,12.594020605524307,14.03229884330953,13.535806839011444,22.95366917388282,32.451804563554774
12488.0,1,553.39,553.39,553.39,553.39,5.556659860134806,17.510254973888216,1.6697085238258733,18.70290391947813,11.565080684508214,44.995392038164766
12489.0,1,298.93,298.93,298.93,298.93,37.13243903254943,8.982035928143711,3.3720268959288124,23.182684909510588,6.723982203191382,20.606831030676076
12490.0,6,295.50000000000006,963.8200000000003,535.0983333333334,3210.59,20.205320517412687,1.7878333888786795,8.027185034526363,31.475834659673147,7.662143095194342,30.84168330431478
12492.0,1,108.39,108.39,108.39,108.39,0.0,0.0,14.337115970107941,26.570716855798505,59.09216717409356,0.0
12493.0,2,179.55,183.24,181.395,362.79,4.548085669395518,3.500647757655944,8.2361696849417,28.145759254665233,8.186554204911934,47.38278342842967
12494.0,5,4.949999999999999,367.09000000000003,143.372,716.86,17.506905113969253,6.974862595206874,6.001171776915994,46.409340735987506,8.327985938677008,14.779733839243367
12497.0,1,953.1,953.1,953.1,953.1,33.585143216871266,0.0,28.643374252439408,0.0,0.0,37.771482530689326
12500.0,6,50.7,360.0,223.76,1342.56,1.5492789893933978,9.727684423787391,0.6882373972112978,2.6888928613991183,6.725956381837685,78.61994994637112
12501.0,1,1945.6799999999994,1945.6799999999994,1945.6799999999994,1945.6799999999994,27.763558241848607,9.292381069857331,23.409810451872872,11.628325315570907,9.055959870071135,18.84996505077917
12502.0,5,410.6,896.3499999999998,599.1740000000001,2995.8700000000003,4.529569040045128,29.51062629553352,4.526231111496826,10.1379565869013,16.339160243935815,34.9564567220874
12506.0,1,73.50000000000003,73.50000000000003,73.50000000000003,73.50000000000003,4.013605442176869,37.823129251700664,3.4693877551020393,18.3673469387755,26.05442176870747,10.272108843537412
12507.0,3,46.75,643.9,337.18666666666667,1011.56,2.9360591561548506,0.0,30.867175451777456,14.502352801613352,9.440863616592194,42.25354897386215
12509.0,1,158.5,158.5,158.5,158.5,0.0,21.451104100946374,16.08832807570978,0.0,62.46056782334385,0.0
12510.0,2,217.52,597.0500000000001,407.285,814.57,13.25852903986152,14.608934775402972,5.634874841941146,6.518776777931916,31.338006555606025,28.640878009256415
12513.0,1,532.7900000000001,532.7900000000001,532.7900000000001,532.7900000000001,1.9144503462902827,0.0,26.340584470429242,13.551305392368473,4.22305223446386,53.970607556448115
12514.0,1,1017.6800000000002,1017.6800000000002,1017.6800000000002,1017.6800000000002,2.4565678798836568,32.99661976259727,9.187563870764876,11.054555459476454,8.470246049838847,35.83444697743888
12515.0,1,278.7,278.7,278.7,278.7,0.0,26.04951560818084,12.701829924650166,6.350914962325083,13.724434876210982,41.17330462863295
12516.0,2,529.2,656.86,593.03,1186.06,22.949935079169688,0.0,23.174207038429763,52.61116638281369,0.0,1.2646914995868674
12517.0,3,343.25000000000006,749.7,591.5666666666667,1774.7000000000003,12.844987885276382,8.32253338592438,9.770101989068573,25.74914069983659,10.582070209049416,32.731165830844645
12518.0,2,288.83,470.90000000000003,379.865,759.73,3.5170389480473325,9.430982059415847,13.220486225369537,24.087504771431956,10.714332723467548,39.029655272267775
12520.0,5,210.54000000000002,845.6700000000004,458.90200000000004,2294.51,22.806612305023727,8.951802345598841,12.40787793472244,11.70925382761461,13.07032874121272,31.609799042061265
12521.0,1,545.6800000000001,545.6800000000001,545.6800000000001,545.6800000000001,2.7213751649318283,5.809265503591848,6.84283829350535,36.34730977862483,9.56604603430582,38.71316522504031
12523.0,8,102.95,186.75,131.51625,1052.13,24.093980781842543,7.204432912282703,13.74164789522207,13.669413475521086,12.77408685238516,28.516438082746426
12524.0,6,271.1,950.33,457.41333333333336,2744.48,14.614790415670727,5.7059989506208835,14.856001865562876,16.057686702034626,4.215734856876349,44.54978720923453
12526.0,1,484.29999999999995,484.29999999999995,484.29999999999995,484.29999999999995,11.222382820565766,3.0662812306421645,10.406772661573404,27.008052859797647,5.141441255420195,43.155069172000836
12527.0,3,63.790000000000006,152.4,110.23666666666668,330.71000000000004,2.5702276919355325,10.28091076774213,20.265489401590514,45.7016721598984,4.490338967675607,16.69136101115781
12528.0,4,175.0,439.53,269.5425,1078.17,9.163675487168073,24.43028464898856,7.904133856441935,11.491694259717855,15.095022120815827,31.915189626867747
12530.0,3,193.60000000000002,381.6000000000001,305.73333333333335,917.2,25.359790667248145,5.636720453554296,14.718709114696903,29.001308329699082,12.985172263410377,12.29829917139119
12534.0,1,981.1800000000001,981.1800000000001,981.1800000000001,981.1800000000001,9.692411178377055,10.044028618602093,12.209788214191075,7.113883283393465,9.050327157096556,51.88956154833975
12535.0,2,344.90000000000003,371.4500000000001,358.17500000000007,716.3500000000001,29.943463390800577,27.626160396454242,4.271654917289033,2.1358274586445165,31.97459342500174,4.048300411809869
12539.0,3,1085.99,1715.8500000000004,1505.8966666666665,4517.69,5.644477598064498,11.722805238960621,4.489019830931294,17.120253935086293,16.442031215067885,44.58141218188941
12540.0,13,249.48000000000005,1160.4400000000005,682.7376923076922,8875.589999999998,7.1718049166308955,9.367264598747802,10.258472957854071,14.340455113406547,11.921122990133618,46.940879423227095
12541.0,2,195.74,284.4,240.07,480.14,39.92377223309868,3.0928479193568545,18.99445994918149,8.872412213104512,0.0,29.11650768525847
12545.0,2,288.24,544.15,416.195,832.39,0.0,14.140006487343673,9.399440166268215,2.126407092829083,10.758178257787817,63.57596799577122
12546.0,1,644.6800000000001,644.6800000000001,644.6800000000001,644.6800000000001,8.934665260284172,0.0,15.710119749332998,33.31885586647639,15.263386486318794,26.77297263758764
12547.0,2,20.4,131.4,75.9,151.8,13.43873517786561,0.0,26.87747035573122,20.158102766798418,0.0,39.52569169960474
12548.0,1,67.19999999999999,67.19999999999999,67.19999999999999,67.19999999999999,25.892857142857146,0.0,0.0,0.0,0.0,74.10714285714286
12550.0,1,824.8299999999994,824.8299999999994,824.8299999999994,824.8299999999994,5.219257301504556,17.57937999345321,12.666852563558562,14.215050374016474,15.391050277026794,34.92840949044048
12551.0,1,168.0,168.0,168.0,168.0,19.047619047619047,0.0,0.0,34.82142857142857,0.0,46.13095238095239
12553.0,7,6.3,556.0100000000001,296.75571428571436,2077.2900000000004,25.30701057627967,4.060578927352463,11.94537113258139,21.224768809362192,15.000312907682604,22.461957646741666
12556.0,1,308.7499999999999,308.7499999999999,308.7499999999999,308.7499999999999,3.1093117408906896,24.76113360323888,12.582995951417006,14.050202429149802,14.364372469635633,31.13198380566803
12557.0,4,165.0,1446.34,801.915,3207.66,36.86300917179502,0.0,1.695940342804412,0.0,23.63592151287855,37.80512897252202
12559.0,2,75.60000000000001,424.60999999999996,250.105,500.21,0.0,3.398572599508207,9.66793946542452,33.465944303392575,36.83452949761101,16.633014134063696
12560.0,1,1268.61,1268.61,1268.61,1268.61,1.2060444108118333,6.392823641623509,18.722854147452725,12.237015315975755,30.37970692332553,31.061555560810657
12561.0,1,238.85,238.85,238.85,238.85,16.830646849487128,18.965878166213106,17.458656060288885,12.685786058195522,24.262089177307935,9.796943688507431
12562.0,4,334.64,596.0000000000001,444.4675,1777.87,13.73834982310293,5.832822422336842,9.477633347770086,35.217423096176894,2.8011046926940666,32.932666617919196
12564.0,1,402.9000000000001,402.9000000000001,402.9000000000001,402.9000000000001,13.775130305286668,19.173492181682793,0.0,13.179448994787787,9.82874162323157,44.043186895011154
12565.0,1,131.17000000000002,131.17000000000002,131.17000000000002,131.17000000000002,0.0,8.370816497674772,3.842341998932682,15.742929023404741,13.49393916291835,58.54997331706944
12566.0,1,292.70000000000005,292.70000000000005,292.70000000000005,292.70000000000005,14.41749231294841,19.40553467714383,27.57089169798428,0.0,11.342671677485479,27.263409634437984
12567.0,8,286.34,1506.0999999999992,838.12,6704.96,13.886585453157064,18.08810194244261,7.381102944685725,12.819315849758986,13.860634515343866,33.96425929461175
12569.0,15,60.650000000000006,207.18,108.13199999999999,1621.9799999999998,8.51428500967953,13.366379363494005,10.897791588059041,20.523064402766995,18.884326563829397,27.81415307217105
12571.0,1,248.35,248.35,248.35,248.35,18.139722166297563,0.0,11.354942621300584,6.16066035836521,0.0,64.34467485403664
12573.0,1,160.54,160.54,160.54,160.54,8.658278310701382,6.197832315933724,14.096175407998008,49.36464432540178,6.166687429924007,15.516382210041114
12574.0,1,182.45000000000002,182.45000000000002,182.45000000000002,182.45000000000002,0.0,10.907097835023292,0.0,53.65853658536586,27.21293505069882,8.22143052891203
12576.0,4,154.8,266.85,220.2,880.8,10.740236148955496,1.129654859218892,18.478655767484106,11.080835603996368,7.845140781108083,50.72547683923706
12577.0,1,195.89,195.89,195.89,195.89,1.2200724896625657,6.891622849558426,16.38674766450559,13.349328704885394,14.77870233294196,47.373525958446066
12578.0,1,1390.4100000000003,1390.4100000000003,1390.4100000000003,1390.4100000000003,14.967527563812109,7.487000237340063,6.0953244007163345,21.511640451377644,19.019569767190962,30.91893757956286
12579.0,1,374.71999999999997,374.71999999999997,374.71999999999997,374.71999999999997,20.975661827497866,4.2431682322801025,17.026046114432113,13.770281810418448,5.2038855678906915,38.78095644748078
12580.0,1,379.7,379.7,379.7,379.7,0.0,5.214643139320517,19.699762970766393,14.801158809586518,9.165130366078483,51.119304714248095
12582.0,2,165.15999999999997,186.20000000000002,175.68,351.36,17.224499089253186,0.0,18.397085610200364,27.851775956284154,20.29257741347905,16.23406193078324
12583.0,11,214.74,801.86,407.85090909090917,4486.360000000001,18.833085173726584,0.37892634563432265,18.218555800247856,9.62918713611926,22.57955224279817,30.360693301473795
12584.0,5,12.75,369.73000000000013,169.69800000000004,848.4900000000002,9.428514184021022,42.19260097349407,0.0,2.781411684286202,30.542493134863108,15.054980023335569
12585.0,2,531.0100000000001,1099.26,815.135,1630.27,8.053267250210087,17.316150085568648,15.362485968581893,11.363148435535217,7.992541112821804,39.912407147282345
12589.0,1,113.5,113.5,113.5,113.5,0.0,0.0,29.2511013215859,0.0,0.0,70.7488986784141
12590.0,1,8948.380000000003,8948.380000000003,8948.380000000003,8948.380000000003,21.21501322027003,27.578846673923096,3.642223508612731,15.706753624678429,20.733361792860823,11.123801179654862
12591.0,1,368.84999999999985,368.84999999999985,368.84999999999985,368.84999999999985,4.798698657991056,7.008268944015185,24.888165921106154,24.481496543310296,8.052053680357874,30.771316253219478
12592.0,2,187.8,213.8,200.8,401.6,6.349601593625498,0.0,16.93227091633466,5.826693227091632,0.0,70.89143426294822
12593.0,3,85.8,200.00000000000003,127.36666666666667,382.1,0.0,10.337607956032452,0.0,5.495943470295734,0.0,84.16644857367181
12594.0,7,42.96,721.9500000000002,342.84285714285716,2399.9,8.225759406641945,2.806366931955498,4.491020459185799,44.68769532063836,2.4751031292970542,37.31405475228134
12596.0,1,213.95,213.95,213.95,213.95,0.0,9.301238607151204,27.903715821453613,23.440056087871003,33.46576302874503,5.889226454779155
12597.0,2,432.15,682.8999999999999,557.5249999999999,1115.0499999999997,7.501905744137037,18.456571454194883,13.107932379713919,20.427783507466042,23.442894937446752,17.06291197704139
12598.0,4,280.6400000000001,592.4600000000002,431.93500000000006,1727.7400000000002,6.870246680634818,9.202773565467025,20.12339819648789,15.057821199949064,12.009908898329611,36.73585145913158
12599.0,6,60.60000000000001,165.86,121.83999999999999,731.04,42.51477347340775,0.0,33.875027358284086,1.7235718975705847,6.155613919894944,15.731013350842634
12600.0,9,58.5,373.94000000000005,220.60666666666668,1985.46,35.47036958689674,42.25469160799009,2.628106333041209,5.099070240649522,5.026542967372801,9.521219264049641
12601.0,5,50.1,126.25999999999999,87.922,439.61,3.412115284001729,5.766474829962922,5.7869475216669315,44.08452946930234,6.824230568003458,34.125702327062626
12604.0,2,75.67999999999999,160.5,118.09,236.18,38.741637733931746,0.0,16.800745194343296,5.334914048606995,0.0,39.122703023117964
12609.0,3,251.93000000000004,422.8,321.6166666666667,964.85,3.6119604083536303,13.950354977457636,14.934963984038971,26.06208218894129,16.935274913198946,24.50536352800954
12610.0,2,269.5,823.2,546.35,1092.7,9.275189896586438,12.318111100942618,10.121716848174248,15.814038619932278,11.110094261920015,41.3608492724444
12612.0,1,607.5900000000001,607.5900000000001,607.5900000000001,607.5900000000001,0.0,29.74044997448937,14.160865057028586,32.57130630853042,19.577346565940847,3.950032094010763
12613.0,3,139.03000000000003,749.6600000000002,445.5066666666667,1336.5200000000002,10.997964863975099,2.446652500523748,7.968455391614042,44.21033729386766,12.648520037111302,21.728069912908143
12614.0,1,315.59999999999997,315.59999999999997,315.59999999999997,315.59999999999997,0.0,43.20342205323195,0.0,9.695817490494298,35.07604562737643,12.024714828897341
12615.0,2,522.65,580.7400000000002,551.6950000000002,1103.3900000000003,18.937093865269752,4.499768894044715,10.915451472280877,26.16481932952083,13.000842857013382,26.4820235818704
12616.0,2,193.40000000000003,391.84999999999997,292.625,585.25,26.79196924391286,16.651003844510893,3.4856898761213153,8.201623237932509,0.0,44.86971379752242
12619.0,6,181.8,597.9999999999999,341.21166666666664,2047.2699999999998,12.037982288608733,6.095922863129925,39.3011180743136,25.839288418235018,0.0,16.725688355712727
12620.0,2,377.66,561.66,469.65999999999997,939.3199999999999,28.864497721756166,6.616488523612826,12.647447089383808,8.687135374526253,5.301707618277052,37.882723672443895
